Ventricle multipatch geometry data

Control points
[0.028085996810042455, 0.0, 0.024]
[0.036003607868759925, 0.0, -0.002577091150577244]
[0.026790159871775434, 0.0, -0.027927963505154998]
[0.02808599681004246, 0.02808599681004246, 0.024]
[0.039501261930116396, 0.03950126193011635, -0.016073241658009586]
[0.021015683571915647, 0.0210156835719156, -0.043816479382095486]
[1.7197713047140634e-18, 0.028085996810042455, 0.024]
[2.2045851567116656e-18, 0.036003607868759925, -0.002577091150577244]
[1.6404241767807826e-18, 0.026790159871775434, -0.027927963505154998]
[0.021010694833827375, 0.0, 0.024]
[0.027465971891295734, 0.0, -0.0007825359345387285]
[0.02051952313710159, 0.0, -0.025210533742774058]
[0.02101069483382738, 0.02101069483382738, 0.024]
[0.030267445300926808, 0.030267445300926787, -0.013086088621794244]
[0.016257439090506733, 0.016257439090506712, -0.04006071650419321]
[1.2865340088054263e-18, 0.021010694833827375, 0.024]
[1.6818057281073248e-18, 0.027465971891295734, -0.0007825359345387285]
[1.2564584164940756e-18, 0.02051952313710159, -0.025210533742774058]
[0.013935392857612295, 0.0, 0.024]
[0.018928335913831543, 0.0, 0.0010120192814997869]
[0.014248886402427741, 0.0, -0.022493103980393118]
[0.013935392857612295, 0.013935392857612295, 0.024]
[0.021033628671737217, 0.021033628671737224, -0.010098935585578903]
[0.011499194609097818, 0.011499194609097829, -0.03630495362629094]
[8.532967128967892e-19, 0.013935392857612295, 0.024]
[1.159026299502984e-18, 0.018928335913831543, 0.0010120192814997869]
[8.724926562073687e-19, 0.014248886402427741, -0.022493103980393118]
[1.7197713047140634e-18, 0.028085996810042455, 0.024]
[2.2045851567116656e-18, 0.036003607868759925, -0.002577091150577244]
[1.6404241767807826e-18, 0.026790159871775434, -0.027927963505154998]
[-0.02808599681004246, 0.02808599681004246, 0.024]
[-0.03950126193011686, 0.039501261930116854, -0.016073241658009947]
[-0.021015683571915633, 0.02101568357191563, -0.043816479382095506]
[-0.028085996810042455, 3.4395426094281267e-18, 0.024]
[-0.036003607868759925, 4.409170313423331e-18, -0.002577091150577244]
[-0.026790159871775434, 3.280848353561565e-18, -0.027927963505154998]
[1.2865340088054263e-18, 0.021010694833827375, 0.024]
[1.6818057281073248e-18, 0.027465971891295734, -0.0007825359345387285]
[1.2564584164940756e-18, 0.02051952313710159, -0.025210533742774058]
[-0.02101069483382738, 0.02101069483382738, 0.024]
[-0.030267445300926916, 0.030267445300926912, -0.013086088621794324]
[-0.016257439090506726, 0.016257439090506736, -0.040060716504193225]
[-0.021010694833827375, 2.5730680176108525e-18, 0.024]
[-0.027465971891295734, 3.3636114562146496e-18, -0.0007825359345387285]
[-0.02051952313710159, 2.5129168329881513e-18, -0.025210533742774058]
[8.532967128967892e-19, 0.013935392857612295, 0.024]
[1.159026299502984e-18, 0.018928335913831543, 0.0010120192814997869]
[8.724926562073687e-19, 0.014248886402427741, -0.022493103980393118]
[-0.013935392857612295, 0.013935392857612295, 0.024]
[-0.02103362867173697, 0.021033628671736967, -0.0100989355855787]
[-0.011499194609097815, 0.01149919460909784, -0.036304953626290944]
[-0.013935392857612295, 1.7065934257935785e-18, 0.024]
[-0.018928335913831543, 2.318052599005968e-18, 0.0010120192814997869]
[-0.014248886402427741, 1.7449853124147374e-18, -0.022493103980393118]
[-5.1593139141421895e-18, -0.028085996810042455, 0.024]
[-6.613755470134993e-18, -0.036003607868759925, -0.002577091150577244]
[-4.921272530342347e-18, -0.026790159871775434, -0.027927963505154998]
[-0.02808599681004246, -0.028085996810042452, 0.024]
[-0.039501261930116605, -0.03950126193011658, -0.016073241658009534]
[-0.021015683571915633, -0.02101568357191562, -0.0438164793820955]
[-0.028085996810042455, 3.4395426094281267e-18, 0.024]
[-0.036003607868759925, 4.409170313423331e-18, -0.002577091150577244]
[-0.026790159871775434, 3.280848353561565e-18, -0.027927963505154998]
[-3.859602026416278e-18, -0.021010694833827375, 0.024]
[-5.045417184321973e-18, -0.027465971891295734, -0.0007825359345387285]
[-3.769375249482226e-18, -0.02051952313710159, -0.025210533742774058]
[-0.02101069483382738, -0.02101069483382737, 0.024]
[-0.030267445300926774, -0.03026744530092676, -0.013086088621793947]
[-0.016257439090506722, -0.01625743909050672, -0.0400607165041932]
[-0.021010694833827375, 2.5730680176108525e-18, 0.024]
[-0.027465971891295734, 3.3636114562146496e-18, -0.0007825359345387285]
[-0.02051952313710159, 2.5129168329881513e-18, -0.025210533742774058]
[-2.5598901386903672e-18, -0.013935392857612295, 0.024]
[-3.477078898508952e-18, -0.018928335913831543, 0.0010120192814997869]
[-2.617477968622106e-18, -0.014248886402427741, -0.022493103980393118]
[-0.013935392857612295, -0.013935392857612292, 0.024]
[-0.02103362867173694, -0.02103362867173694, -0.01009893558557836]
[-0.01149919460909781, -0.011499194609097815, -0.0363049536262909]
[-0.013935392857612295, 1.7065934257935785e-18, 0.024]
[-0.018928335913831543, 2.318052599005968e-18, 0.0010120192814997869]
[-0.014248886402427741, 1.7449853124147374e-18, -0.022493103980393118]
[0.028085996810042455, 0.0, 0.024]
[0.036003607868759925, 0.0, -0.002577091150577244]
[0.026790159871775434, 0.0, -0.027927963505154998]
[0.028085996810042452, -0.02808599681004246, 0.024]
[0.039501261930116105, -0.03950126193011614, -0.016073241658009326]
[0.02101568357191559, -0.021015683571915654, -0.04381647938209548]
[-5.1593139141421895e-18, -0.028085996810042455, 0.024]
[-6.613755470134993e-18, -0.036003607868759925, -0.002577091150577244]
[-4.921272530342347e-18, -0.026790159871775434, -0.027927963505154998]
